cond_a,seed_a,cond_b,seed_b,acc_a,acc_b,acc_diff,fr_rd,cka,weight_l2
clean,0,noisy_30,7,0.8939999938011169,0.6940000057220459,0.19999998807907104,1.0059595108032227,0.43752193450927734,26.464031219482422
clean,0,noisy_30,8,0.8939999938011169,0.6779999732971191,0.2160000205039978,0.9942343831062317,0.4564043879508972,26.191713333129883
clean,0,noisy_30,9,0.8939999938011169,0.6660000085830688,0.2279999852180481,1.0596368312835693,0.4416072368621826,26.014116287231445
clean,0,noisy_60,0,0.8939999938011169,0.414000004529953,0.47999998927116394,1.802362322807312,0.3411685824394226,19.4349422454834
clean,0,noisy_60,1,0.8939999938011169,0.3919999897480011,0.5020000040531158,1.8566230535507202,0.3303496241569519,27.5184383392334
clean,0,noisy_60,2,0.8939999938011169,0.4320000112056732,0.4619999825954437,1.8813433647155762,0.26411640644073486,27.31683349609375
clean,0,noisy_60,3,0.8939999938011169,0.39399999380111694,0.5,1.8305885791778564,0.33811041712760925,27.463945388793945
clean,0,noisy_60,4,0.8939999938011169,0.421999990940094,0.47200000286102295,1.8047319650650024,0.29055336117744446,27.257293701171875
clean,0,noisy_60,5,0.8939999938011169,0.4099999964237213,0.48399999737739563,1.8055717945098877,0.33103251457214355,27.259431838989258
clean,0,noisy_60,6,0.8939999938011169,0.3959999978542328,0.49799999594688416,1.9072265625,0.28224289417266846,27.565420150756836
clean,0,noisy_60,7,0.8939999938011169,0.414000004529953,0.47999998927116394,1.8019204139709473,0.32011863589286804,27.664907455444336
clean,0,noisy_60,8,0.8939999938011169,0.33000001311302185,0.5639999806880951,2.0175089836120605,0.26701799035072327,27.49271011352539
clean,0,noisy_60,9,0.8939999938011169,0.3720000088214874,0.5219999849796295,1.8636653423309326,0.31117886304855347,27.189041137695312
clean,0,fr_loss,0,0.8939999938011169,0.8939999938011169,0.0,0.08035417646169662,0.9869557619094849,3.8683998584747314
clean,0,fr_loss,1,0.8939999938011169,0.8899999856948853,0.0040000081062316895,0.14194640517234802,0.9332605600357056,21.853656768798828
clean,0,fr_loss,2,0.8939999938011169,0.8920000195503235,0.001999974250793457,0.12784700095653534,0.9067674279212952,21.83588981628418
clean,0,fr_loss,3,0.8939999938011169,0.8999999761581421,0.0059999823570251465,0.14206960797309875,0.930176854133606,21.890493392944336
clean,0,fr_loss,4,0.8939999938011169,0.8960000276565552,0.0020000338554382324,0.1443532109260559,0.9264144897460938,21.809831619262695
clean,0,fr_loss,5,0.8939999938011169,0.8980000019073486,0.0040000081062316895,0.13297946751117706,0.9452155828475952,21.629716873168945
clean,0,fr_loss,6,0.8939999938011169,0.8880000114440918,0.0059999823570251465,0.12223784625530243,0.9243504405021667,21.944263458251953
clean,0,fr_loss,7,0.8939999938011169,0.8840000033378601,0.009999990463256836,0.1322246789932251,0.9187710881233215,21.986814498901367
clean,0,fr_loss,8,0.8939999938011169,0.8999999761581421,0.0059999823570251465,0.12729531526565552,0.9370109438896179,22.087106704711914
clean,0,fr_loss,9,0.8939999938011169,0.8920000195503235,0.001999974250793457,0.140292227268219,0.9394469857215881,21.83876609802246
clean,0,smoothed,0,0.8939999938011169,0.8939999938011169,0.0,0.8076421022415161,0.866852343082428,8.007001876831055
clean,0,smoothed,1,0.8939999938011169,0.8980000019073486,0.0040000081062316895,0.8206182718276978,0.8333280086517334,21.115978240966797
clean,0,smoothed,2,0.8939999938011169,0.8880000114440918,0.0059999823570251465,0.8053217530250549,0.8155013918876648,21.064838409423828
clean,0,smoothed,3,0.8939999938011169,0.8980000019073486,0.0040000081062316895,0.7955129146575928,0.8497973680496216,21.131732940673828
clean,0,smoothed,4,0.8939999938011169,0.8999999761581421,0.0059999823570251465,0.8152417540550232,0.8245212435722351,21.010425567626953
clean,0,smoothed,5,0.8939999938011169,0.9039999842643738,0.009999990463256836,0.8133887648582458,0.8133138418197632,20.946401596069336
clean,0,smoothed,6,0.8939999938011169,0.8920000195503235,0.001999974250793457,0.8069828152656555,0.8325105309486389,21.110252380371094
clean,0,smoothed,7,0.8939999938011169,0.9020000100135803,0.008000016212463379,0.8115672469139099,0.8311350345611572,21.24418067932129
clean,0,smoothed,8,0.8939999938011169,0.8980000019073486,0.0040000081062316895,0.8149640560150146,0.7902724146842957,21.2091064453125
clean,0,smoothed,9,0.8939999938011169,0.9039999842643738,0.009999990463256836,0.817428469657898,0.815497636795044,21.067399978637695
clean,1,clean,2,0.8920000195503235,0.8859999775886536,0.006000041961669922,0.11808265745639801,0.9472657442092896,21.762603759765625
clean,1,clean,3,0.8920000195503235,0.9020000100135803,0.009999990463256836,0.12963826954364777,0.9408836364746094,21.876813888549805
clean,1,clean,4,0.8920000195503235,0.8899999856948853,0.0020000338554382324,0.12798148393630981,0.9360448718070984,21.803998947143555
clean,1,clean,5,0.8920000195503235,0.8980000019073486,0.0059999823570251465,0.1225508600473404,0.9347408413887024,21.44087028503418
