experiment,dataset,corruption_type,stress_level,objective,baseline,eval_accuracy_n,eval_accuracy_mean_diff,eval_accuracy_wilcoxon_stat,eval_accuracy_wilcoxon_p,eval_accuracy_cliffs_delta,eval_accuracy_positive_seed_count,eval_accuracy_negative_seed_count,eval_accuracy_tie_seed_count,eval_accuracy_direction_consistency,eval_nll_n,eval_nll_mean_diff,eval_nll_wilcoxon_stat,eval_nll_wilcoxon_p,eval_nll_cliffs_delta,eval_nll_positive_seed_count,eval_nll_negative_seed_count,eval_nll_tie_seed_count,eval_nll_direction_consistency,eval_ece_n,eval_ece_mean_diff,eval_ece_wilcoxon_stat,eval_ece_wilcoxon_p,eval_ece_cliffs_delta,eval_ece_positive_seed_count,eval_ece_negative_seed_count,eval_ece_tie_seed_count,eval_ece_direction_consistency,eval_brier_n,eval_brier_mean_diff,eval_brier_wilcoxon_stat,eval_brier_wilcoxon_p,eval_brier_cliffs_delta,eval_brier_positive_seed_count,eval_brier_negative_seed_count,eval_brier_tie_seed_count,eval_brier_direction_consistency,eval_mean_true_probability_n,eval_mean_true_probability_mean_diff,eval_mean_true_probability_wilcoxon_stat,eval_mean_true_probability_wilcoxon_p,eval_mean_true_probability_cliffs_delta,eval_mean_true_probability_positive_seed_count,eval_mean_true_probability_negative_seed_count,eval_mean_true_probability_tie_seed_count,eval_mean_true_probability_direction_consistency,eval_train_corrupted_fraction_n,eval_train_corrupted_fraction_mean_diff,eval_train_corrupted_fraction_wilcoxon_stat,eval_train_corrupted_fraction_wilcoxon_p,eval_train_corrupted_fraction_cliffs_delta,eval_train_corrupted_fraction_positive_seed_count,eval_train_corrupted_fraction_negative_seed_count,eval_train_corrupted_fraction_tie_seed_count,eval_train_corrupted_fraction_direction_consistency,eval_teacher_accuracy_n,eval_teacher_accuracy_mean_diff,eval_teacher_accuracy_wilcoxon_stat,eval_teacher_accuracy_wilcoxon_p,eval_teacher_accuracy_cliffs_delta,eval_teacher_accuracy_positive_seed_count,eval_teacher_accuracy_negative_seed_count,eval_teacher_accuracy_tie_seed_count,eval_teacher_accuracy_direction_consistency,eval_teacher_error_imitation_n,eval_teacher_error_imitation_mean_diff,eval_teacher_error_imitation_wilcoxon_stat,eval_teacher_error_imitation_wilcoxon_p,eval_teacher_error_imitation_cliffs_delta,eval_teacher_error_imitation_positive_seed_count,eval_teacher_error_imitation_negative_seed_count,eval_teacher_error_imitation_tie_seed_count,eval_teacher_error_imitation_direction_consistency,eval_accuracy_on_teacher_wrong_n,eval_accuracy_on_teacher_wrong_mean_diff,eval_accuracy_on_teacher_wrong_wilcoxon_stat,eval_accuracy_on_teacher_wrong_wilcoxon_p,eval_accuracy_on_teacher_wrong_cliffs_delta,eval_accuracy_on_teacher_wrong_positive_seed_count,eval_accuracy_on_teacher_wrong_negative_seed_count,eval_accuracy_on_teacher_wrong_tie_seed_count,eval_accuracy_on_teacher_wrong_direction_consistency,eval_teacher_student_js_n,eval_teacher_student_js_mean_diff,eval_teacher_student_js_wilcoxon_stat,eval_teacher_student_js_wilcoxon_p,eval_teacher_student_js_cliffs_delta,eval_teacher_student_js_positive_seed_count,eval_teacher_student_js_negative_seed_count,eval_teacher_student_js_tie_seed_count,eval_teacher_student_js_direction_consistency
soft_label,digits,symmetric_noise,0.3,fisher_rao,kl,10,0.049444444444444444,0.0,0.00390625,0.94,9,0,1,0.9,10,-0.05884544849395752,13.0,0.16015625,-0.42,3,7,0,0.7,10,-0.14474988612587808,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.12590460181236268,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.3105243444442749,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,hellinger,kl,10,0.05685185185185184,0.0,0.001953125,0.96,10,0,0,1.0,10,-0.07336069345474243,10.0,0.083984375,-0.46,3,7,0,0.7,10,-0.14828154454352677,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.1376592069864273,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.3191350758075714,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,jensen_shannon,kl,10,0.06277777777777777,0.0,0.001953125,0.98,10,0,0,1.0,10,-0.09537139534950256,9.0,0.064453125,-0.44,2,8,0,0.8,10,-0.14932660273103798,0.0,0.001953125,-1.0,0,10,0,1.0,10,-0.14668066948652267,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.3272668421268463,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,kl_capped,kl,10,-0.7924074074074074,0.0,0.001953125,-1.0,0,10,0,1.0,10,2.6952585875988007,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.06431779025329483,10.0,0.083984375,-0.8,1,9,0,0.9,10,0.6709671497344971,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.4730449978262186,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,digits,symmetric_noise,0.3,kl_smoothed,kl,10,-0.0018518518518518602,12.0,0.4453125,-0.03,3,5,2,0.5,10,-0.0007418811321258545,26.0,0.921875,0.0,5,5,0,0.5,10,-0.0046206551817832234,13.0,0.16015625,-0.08,4,6,0,0.6,10,-0.0018440157175064087,17.0,0.322265625,-0.04,5,5,0,0.5,10,0.0032379448413848875,2.0,0.005859375,0.18,9,1,0,0.9,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,fisher_rao,kl,10,-0.004199999999999993,12.5,0.13671875,-0.19,3,7,0,0.7,10,0.1353243589401245,3.0,0.009765625,0.24,9,1,0,0.9,10,0.005298613035678851,12.0,0.130859375,0.24,8,2,0,0.8,10,0.009426698088645935,12.0,0.130859375,0.24,8,2,0,0.8,10,-0.0042940318584442135,12.0,0.130859375,-0.22,3,7,0,0.7,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,hellinger,kl,10,-0.005599999999999983,16.0,0.46875,-0.18,5,4,1,0.5,10,0.1364290475845337,10.0,0.083984375,0.2,6,4,0,0.6,10,0.0040961500644683705,20.0,0.4921875,0.16,5,5,0,0.5,10,0.010665351152420044,18.0,0.375,0.22,6,4,0,0.6,10,-0.005691659450531006,19.0,0.431640625,-0.22,4,6,0,0.6,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,jensen_shannon,kl,10,-0.011399999999999976,2.0,0.01171875,-0.37,1,8,1,0.8,10,0.23677148818969726,3.0,0.009765625,0.44,8,2,0,0.8,10,0.011134601855278009,3.0,0.009765625,0.36,8,2,0,0.8,10,0.022494903206825255,0.0,0.001953125,0.4,10,0,0,1.0,10,-0.010937720537185669,3.0,0.009765625,-0.38,1,9,0,0.9,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,kl_capped,kl,10,-0.11879999999999998,0.0,0.001953125,-1.0,0,10,0,1.0,10,2.3962422370910645,0.0,0.001953125,1.0,10,0,0,1.0,10,0.11812208648920057,0.0,0.001953125,1.0,10,0,0,1.0,10,0.23711580336093901,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.11815932393074036,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.1,kl_smoothed,kl,10,-0.0018000000000000017,18.5,0.6796875,-0.08,3,6,1,0.6,10,0.07842385768890381,10.0,0.083984375,0.16,8,2,0,0.8,10,0.0019318152785301218,22.0,0.625,0.1,6,4,0,0.6,10,0.0030137598514556885,22.0,0.625,0.1,7,3,0,0.7,10,-0.0010342776775360107,22.0,0.625,-0.04,4,6,0,0.6,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,fisher_rao,kl,10,0.014399999999999991,0.0,0.001953125,0.43,10,0,0,1.0,10,-0.0834157943725586,10.0,0.083984375,-0.22,3,7,0,0.7,10,-0.010311496144533167,2.0,0.005859375,-0.36,1,9,0,0.9,10,-0.023762276768684386,1.0,0.00390625,-0.38,1,9,0,0.9,10,0.013527232408523559,0.0,0.001953125,0.4,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,hellinger,kl,10,0.014800000000000002,1.0,0.00390625,0.38,9,1,0,0.9,10,-0.0655590534210205,12.0,0.130859375,-0.1,4,6,0,0.6,10,-0.012513451939821249,2.0,0.005859375,-0.38,1,9,0,0.9,10,-0.026276615262031556,1.0,0.00390625,-0.36,1,9,0,0.9,10,0.014424729347229003,1.0,0.00390625,0.36,9,1,0,0.9,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,jensen_shannon,kl,10,0.012199999999999999,11.0,0.103515625,0.32,8,2,0,0.8,10,-0.08256855010986328,14.0,0.193359375,-0.24,2,8,0,0.8,10,-0.010128320193290713,12.0,0.130859375,-0.26,2,8,0,0.8,10,-0.023206323385238647,11.0,0.10546875,-0.32,2,8,0,0.8,10,0.012927466630935669,11.0,0.10546875,0.36,8,2,0,0.8,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,kl_capped,kl,10,-0.10540000000000002,0.0,0.001953125,-0.91,0,10,0,1.0,10,2.2311288833618166,0.0,0.001953125,1.0,10,0,0,1.0,10,0.10812727776169775,0.0,0.001953125,0.94,10,0,0,1.0,10,0.21491633951663972,0.0,0.001953125,0.94,10,0,0,1.0,10,-0.10575546026229858,0.0,0.001953125,-0.92,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,adversarial,0.3,kl_smoothed,kl,10,0.0038000000000000035,11.5,0.21484375,0.14,6,3,1,0.6,10,0.0570418119430542,27.0,1.0,-0.06,3,7,0,0.7,10,-0.0012549464702606233,22.0,0.625,-0.08,4,6,0,0.6,10,-0.0036304891109466553,22.0,0.625,-0.1,4,6,0,0.6,10,0.003158903121948242,14.0,0.193359375,0.16,7,3,0,0.7,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,fisher_rao,kl,10,0.0008000000000000007,25.0,0.826171875,0.12,6,4,0,0.6,10,0.12382597923278808,18.0,0.375,0.22,6,4,0,0.6,10,0.0008428107798099576,27.0,1.0,-0.08,4,6,0,0.6,10,-0.0009361803531646729,26.0,0.921875,-0.08,5,5,0,0.5,10,0.0009101808071136474,26.0,0.921875,0.08,5,5,0,0.5,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,hellinger,kl,10,-0.003199999999999992,15.0,0.44140625,-0.12,3,6,1,0.6,10,0.16010127067565919,9.0,0.064453125,0.34,7,3,0,0.7,10,0.004139141970872862,16.0,0.275390625,0.18,6,4,0,0.6,10,0.0066068112850189206,19.0,0.431640625,0.16,6,4,0,0.6,10,-0.0027366280555725098,20.0,0.4921875,-0.14,4,6,0,0.6,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,jensen_shannon,kl,10,0.0018000000000000127,18.0,0.625,0.1,5,4,1,0.5,10,0.1561728000640869,8.0,0.048828125,0.34,8,2,0,0.8,10,0.00034811899065972376,26.0,0.921875,-0.02,4,6,0,0.6,10,-0.0009621411561965942,25.0,0.845703125,-0.04,5,5,0,0.5,10,0.0016682863235473633,23.0,0.6953125,0.1,5,5,0,0.5,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,kl_capped,kl,10,-0.7434000000000001,0.0,0.001953125,-1.0,0,10,0,1.0,10,13.982330989837646,0.0,0.001953125,1.0,10,0,0,1.0,10,0.7429104781210423,0.0,0.001953125,1.0,10,0,0,1.0,10,1.4854354798793792,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.7424193095415831,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.1,kl_smoothed,kl,10,0.0042000000000000145,18.0,0.361328125,0.17,6,4,0,0.6,10,0.003765869140625,26.0,0.921875,0.0,5,5,0,0.5,10,-0.0035378076314926095,18.0,0.375,-0.16,4,6,0,0.6,10,-0.008950963616371155,17.0,0.322265625,-0.18,4,6,0,0.6,10,0.005023676156997681,18.0,0.375,0.18,6,4,0,0.6,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,fisher_rao,kl,10,0.11100000000000003,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0173903226852417,25.0,0.845703125,0.14,6,4,0,0.6,10,-0.0573392785191536,0.0,0.001953125,-0.78,0,10,0,1.0,10,-0.15841104090213776,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.11825281381607056,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,hellinger,kl,10,0.10300000000000002,0.0,0.001953125,1.0,10,0,0,1.0,10,0.08987510204315186,20.0,0.4921875,0.12,5,5,0,0.5,10,-0.047689640045166036,0.0,0.001953125,-0.52,0,10,0,1.0,10,-0.14138095080852509,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.11193559765815735,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,jensen_shannon,kl,10,0.13020000000000004,0.0,0.001953125,1.0,10,0,0,1.0,10,0.020659708976745607,19.0,0.431640625,0.12,6,4,0,0.6,10,-0.06399218297600748,0.0,0.001953125,-0.84,0,10,0,1.0,10,-0.1841672897338867,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.14086750745773316,0.0,0.001953125,1.0,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,kl_capped,kl,10,-0.4288,0.0,0.001953125,-1.0,0,10,0,1.0,10,10.88532657623291,0.0,0.001953125,1.0,10,0,0,1.0,10,0.5006433369159698,0.0,0.001953125,1.0,10,0,0,1.0,10,0.9436123192310333,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.4184202790260315,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,ambiguous,0.3,kl_smoothed,kl,10,0.09220000000000002,0.0,0.001953125,0.94,10,0,0,1.0,10,0.0026116371154785156,27.0,1.0,0.08,5,5,0,0.5,10,-0.047367134588956826,3.0,0.009765625,-0.58,2,8,0,0.8,10,-0.13395850956439972,0.0,0.001953125,-0.78,0,10,0,1.0,10,0.10043457746505738,0.0,0.001953125,0.98,10,0,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,clean,0.0,fisher_rao,kl,10,-0.006999999999999984,8.0,0.09375,-0.19,2,7,1,0.7,10,0.11343412399291992,12.0,0.130859375,0.16,7,3,0,0.7,10,0.0057275244593620435,10.0,0.083984375,0.16,8,2,0,0.8,10,0.013068708777427673,9.0,0.064453125,0.18,8,2,0,0.8,10,-0.0070869684219360355,8.0,0.048828125,-0.18,2,8,0,0.8,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,clean,0.0,hellinger,kl,10,-0.008800000000000007,9.0,0.056640625,-0.38,2,8,0,0.8,10,0.15345485210418702,7.0,0.037109375,0.36,7,3,0,0.7,10,0.0070725171327591044,14.0,0.193359375,0.26,6,4,0,0.6,10,0.01432889699935913,12.0,0.130859375,0.26,6,4,0,0.6,10,-0.007476252317428589,9.0,0.064453125,-0.28,2,8,0,0.8,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,clean,0.0,jensen_shannon,kl,10,-0.008799999999999985,3.5,0.046875,-0.3,1,7,2,0.7,10,0.14189929962158204,7.0,0.037109375,0.34,8,2,0,0.8,10,0.008374323737621309,11.0,0.10546875,0.28,7,3,0,0.7,10,0.016550958156585693,8.0,0.048828125,0.26,7,3,0,0.7,10,-0.008304733037948608,7.0,0.037109375,-0.28,2,8,0,0.8,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,clean,0.0,kl_capped,kl,10,-0.1706,0.0,0.001953125,-1.0,0,10,0,1.0,10,3.3357712030410767,0.0,0.001953125,1.0,10,0,0,1.0,10,0.169812464261055,0.0,0.001953125,1.0,10,0,0,1.0,10,0.3408933043479919,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.1697166919708252,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,clean,0.0,kl_smoothed,kl,10,-0.006999999999999995,7.0,0.07421875,-0.22,2,7,1,0.7,10,0.11980016231536865,10.0,0.083984375,0.22,7,3,0,0.7,10,0.005298925578594224,12.0,0.130859375,0.14,7,3,0,0.7,10,0.012510144710540771,11.0,0.10546875,0.16,7,3,0,0.7,10,-0.006702512502670288,9.0,0.064453125,-0.2,3,7,0,0.7,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,fisher_rao,kl,10,-0.0026000000000000025,13.5,0.3046875,-0.1,2,7,1,0.7,10,0.09463059902191162,11.0,0.10546875,0.26,7,3,0,0.7,10,0.0033937610864639227,15.0,0.232421875,0.1,8,2,0,0.8,10,0.005422613024711609,17.0,0.322265625,0.02,7,3,0,0.7,10,-0.0017129242420196532,18.0,0.375,0.0,3,7,0,0.7,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,hellinger,kl,10,0.006800000000000006,11.0,0.19140625,0.32,7,2,1,0.7,10,-0.05325384140014648,25.0,0.845703125,-0.08,5,5,0,0.5,10,-0.0071822522640228315,12.0,0.130859375,-0.38,2,8,0,0.8,10,-0.014132222533226014,11.0,0.10546875,-0.36,2,8,0,0.8,10,0.007418620586395264,11.0,0.10546875,0.36,8,2,0,0.8,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,jensen_shannon,kl,10,-0.003200000000000014,13.5,0.32421875,-0.13,4,5,1,0.5,10,0.1262126922607422,11.0,0.10546875,0.26,7,3,0,0.7,10,0.0045725644290447315,17.0,0.322265625,0.24,6,4,0,0.6,10,0.008174458146095276,17.0,0.322265625,0.18,5,5,0,0.5,10,-0.00267946720123291,20.0,0.4921875,-0.1,5,5,0,0.5,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,kl_capped,kl,10,-0.8139999999999998,0.0,0.001953125,-1.0,0,10,0,1.0,10,15.153741765022279,0.0,0.001953125,1.0,10,0,0,1.0,10,0.7482706956624984,0.0,0.001953125,1.0,10,0,0,1.0,10,1.5368650197982787,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.8138201466295868,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.1,kl_smoothed,kl,10,-0.0010000000000000009,24.5,0.78125,-0.06,4,6,0,0.6,10,0.06078135967254639,19.0,0.431640625,0.1,5,5,0,0.5,10,0.002442641651630398,23.0,0.6953125,0.06,5,5,0,0.5,10,0.0034497350454330443,25.0,0.845703125,0.06,6,4,0,0.6,10,-0.000979602336883545,27.0,1.0,-0.04,5,5,0,0.5,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,fisher_rao,kl,10,0.008599999999999997,7.0,0.07421875,0.45,6,3,1,0.6,10,-0.01937429904937744,24.0,0.76953125,-0.04,5,5,0,0.5,10,-0.007670775556564313,9.0,0.064453125,-0.4,3,7,0,0.7,10,-0.013370570540428162,11.0,0.10546875,-0.3,4,6,0,0.6,10,0.007523143291473388,10.0,0.083984375,0.38,6,4,0,0.6,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,hellinger,kl,10,0.007599999999999984,7.0,0.07421875,0.32,8,1,1,0.8,10,-0.028993630409240724,22.0,0.625,-0.02,4,6,0,0.6,10,-0.0067750244259834475,12.0,0.130859375,-0.26,2,8,0,0.8,10,-0.013473042845726013,10.0,0.083984375,-0.28,2,8,0,0.8,10,0.007676011323928833,11.0,0.10546875,0.32,8,2,0,0.8,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,jensen_shannon,kl,10,0.004599999999999993,17.5,0.33984375,0.27,7,3,0,0.7,10,-0.02420330047607422,22.0,0.625,-0.08,5,5,0,0.5,10,-0.004540021073818209,18.0,0.375,-0.26,3,7,0,0.7,10,-0.009485641121864319,17.0,0.322265625,-0.26,3,7,0,0.7,10,0.005218237638473511,17.0,0.322265625,0.22,7,3,0,0.7,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,kl_capped,kl,10,-0.8076000000000001,0.0,0.001953125,-1.0,0,10,0,1.0,10,15.325457739830018,0.0,0.001953125,1.0,10,0,0,1.0,10,0.7911912490904331,0.0,0.001953125,1.0,10,0,0,1.0,10,1.5944417655467986,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.8074616557452827,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,smoothing,0.3,kl_smoothed,kl,10,0.0030000000000000027,21.0,0.54296875,0.1,5,5,0,0.5,10,-0.011166930198669434,26.0,0.921875,-0.08,4,6,0,0.6,10,-0.0034845731735229563,23.0,0.6953125,-0.22,4,6,0,0.6,10,-0.0047958165407180784,25.0,0.845703125,-0.1,5,5,0,0.5,10,0.002591812610626221,25.0,0.845703125,0.12,5,5,0,0.5,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,symmetric_noise,0.1,fisher_rao,kl,10,-0.006599999999999995,8.0,0.09375,-0.23,1,8,1,0.8,10,0.17615506649017335,3.0,0.009765625,0.32,9,1,0,0.9,10,0.007142168426513659,9.0,0.064453125,0.22,9,1,0,0.9,10,0.01361684501171112,9.0,0.064453125,0.22,9,1,0,0.9,10,-0.0059624195098876955,10.0,0.083984375,-0.22,2,8,0,0.8,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,symmetric_noise,0.1,hellinger,kl,10,-0.008799999999999997,8.0,0.09765625,-0.25,3,6,1,0.6,10,0.1806894302368164,10.0,0.083984375,0.26,6,4,0,0.6,10,0.010259755694866163,10.0,0.083984375,0.32,8,2,0,0.8,10,0.01927032768726349,10.0,0.083984375,0.3,8,2,0,0.8,10,-0.008628195524215699,13.0,0.16015625,-0.26,4,6,0,0.6,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,symmetric_noise,0.1,jensen_shannon,kl,10,-0.01379999999999999,1.5,0.005859375,-0.44,1,9,0,0.9,10,0.22312490940093993,0.0,0.001953125,0.38,10,0,0,1.0,10,0.014683639454841585,2.0,0.005859375,0.42,9,1,0,0.9,10,0.02732827663421631,2.0,0.005859375,0.38,9,1,0,0.9,10,-0.012823724746704101,1.0,0.00390625,-0.4,1,9,0,0.9,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,symmetric_noise,0.1,kl_capped,kl,10,-0.21319999999999997,0.0,0.001953125,-1.0,0,10,0,1.0,10,4.199968314170837,0.0,0.001953125,1.0,10,0,0,1.0,10,0.21410337492823603,0.0,0.001953125,1.0,10,0,0,1.0,10,0.42935614585876464,0.0,0.001953125,1.0,10,0,0,1.0,10,-0.21318340301513672,0.0,0.001953125,-1.0,0,10,0,1.0,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soft_label,mnist,symmetric_noise,0.1,kl_smoothed,kl,10,-0.004400000000000004,10.0,0.296875,-0.13,2,6,2,0.6,10,0.09238634109497071,9.0,0.064453125,0.16,8,2,0,0.8,10,0.005600422364473339,13.0,0.16015625,0.2,8,2,0,0.8,10,0.010596227645874024,14.0,0.193359375,0.16,8,2,0,0.8,10,-0.003948068618774414,17.0,0.322265625,-0.12,3,7,0,0.7,10,0.0,0.0,1.0,0.0,0,0,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
